name,city,state,lat,lon
Kenai Central High School,Kenai,Alaska,60.561422,-151.212574
Seward High School,Seward,Alaska,60.129956,-149.443249
Soldotna High School,Soldotna,Alaska,60.493495,-151.096317
Nikiski Middle/Senior High School,Nikiski,Alaska,60.734351,-151.296147
River City Academy,Soldotna,Alaska,60.458105,-151.100758
Kodiak High School,Kodiak,Alaska,57.793365,-152.393905
Palmer High School,Palmer,Alaska,61.605179,-149.137348
Susitna Valley High,Talkeetna,Alaska,62.131208,-150.043869
Wasilla High School,Wasilla,Alaska,61.588204,-149.430625
Mat-Su Youth Facility,Palmer,Alaska,61.585923,-149.104279
Valley Pathways,Palmer,Alaska,61.59168,-149.16792
Houston High School,Big Lake,Alaska,61.590054,-149.769634
Colony High School,Palmer,Alaska,61.607969,-149.211983
Burchell High School,Wasilla,Alaska,61.579813,-149.494934
Mat-Su Career & Tech Ed High School,Wasilla,Alaska,61.60814,-149.363494
Mat-Su Middle College School,Palmer,Alaska,61.579452,-149.24045
Joe Redington Senior Jr/Sr High School,Wasilla,Alaska,61.501287,-149.702793
Metlakatla High School,Metlakatla,Alaska,55.126236,-131.577064
Nome-Beltz Middle/High,Nome,Alaska,64.542453,-165.40547
Golden Heart Academy,Fairbanks,Alaska,64.832813,-147.764598
Ben Eielson Jr/Sr High School,Eielson AFB,Alaska,64.674796,-147.074375
Lathrop High School,Fairbanks,Alaska,64.835345,-147.732627
North Pole High School,North Pole,Alaska,64.746564,-147.36948
West Valley High School,Fairbanks,Alaska,64.851566,-147.825413
Effie Kokrine Charter School,Fairbanks,Alaska,64.847827,-147.840318
Hutchison High School,Fairbanks,Alaska,64.850273,-147.815486
Barrow High School,Utqiagvik,Alaska,71.289513,-156.768165
Kiita Learning Community,Utqiagvik,Alaska,71.300337,-156.754238
Kotzebue Middle/High School,Kotzebue,Alaska,66.902207,-162.58468
Petersburg High School,Petersburg,Alaska,56.815137,-132.955668
Unalaska Jr/Sr High School,Unalaska,Alaska,53.872671,-166.529624
Aniak Jr/Sr High School,Aniak,Alaska,61.580187,-159.551624
George Morgan Sr. H.S.,Kalskag,Alaska,61.532419,-160.347052
Valdez High School,Valdez,Alaska,61.138356,-146.357754
Wrangell High School,Wrangell,Alaska,56.472048,-132.380981
Cactus Shadows High School,Scottsdale,Arizona,33.7855,-111.956
Chino Valley High School,CHINO VALLEY,Arizona,34.746849,-112.451857
Center for Academic Success #1 - Sierra Vista 9-12,SIERRA VISTA,Arizona,31.5574,-110.2897
Center for Academic Success #2 - Douglas 9-12,DOUGLAS,Arizona,31.3396,-109.5548
Flagstaff Arts And Leadership Academy,FLAGSTAFF,Arizona,35.238057,-111.66878
El Capitan Public School,Colorado City,Arizona,36.995444,-113.004115
Pinon High School,Pinon,Arizona,36.11397,-110.216254
Mogollon High School,Heber,Arizona,34.4356,-110.5875
Gateway Early College High School,PHOENIX,Arizona,33.4493,-111.9971
New School for the Arts,TEMPE,Arizona,33.415291,-111.919221
Salt River Accelerated Learning Academy,SCOTTSDALE,Arizona,33.506913,-111.838363
NFL YET College Prep Academy,PHOENIX,Arizona,33.374942,-112.07114
Heritage Academy,MESA,Arizona,33.4142,-111.8321
Heritage Academy Maricopa,MARICOPA,Arizona,33.047996,-112.007733
Arizona School For The Arts,PHOENIX,Arizona,33.464439,-112.069791
City View High School,PHOENIX,Arizona,33.456125,-112.081191
Intelli-School - Paradise Valley,Phoenix,Arizona,33.639642,-112.050794
IntelliSchool Online,PHOENIX,Arizona,33.553719,-112.107124
Benjamin Franklin High School,Queen Creek,Arizona,33.279764,-111.67649
Tempe Preparatory Academy,TEMPE,Arizona,33.392618,-111.918573
Kingman Academy of Learning - High School,KINGMAN,Arizona,35.223572,-114.028214
Northern AZ Academy for Career Dev. - Taylor,Taylor,Arizona,34.4809,-110.0974
Edge High School - Himmel Park,TUCSON,Arizona,32.235137,-110.934258
EDGE High School - Northwest,TUCSON,Arizona,32.334486,-110.975312
Alternative Computerized Education (ACE) Charter High School,TUCSON,Arizona,32.245757,-110.972279
Youth Works Charter High School,TUCSON,Arizona,32.192698,-110.94251
River Valley High School,MOHAVE VALLEY,Arizona,34.8943,-114.5705
Mohave High School,BULLHEAD CITY,Arizona,35.1064,-114.5999
CRUHSD Academy,FORT MOHAVE,Arizona,34.894401,-114.57022
PPEP TEC - Celestino Fernandez Learning Center,TUCSON,Arizona,32.1693,-110.9449
PPEP TEC - Alice S. Paul Learning Center,CASA GRANDE,Arizona,32.886636,-111.758136
PPEP TEC - Raul H. Castro Learning Center,DOUGLAS,Arizona,31.34605,-109.554896
PPEP TEC - Cesar Chavez Learning Center,San Luis,Arizona,32.500636,-114.785955
PPEP TEC - Jose Yepez Learning Center,Somerton,Arizona,32.597762,-114.705995
PPEP TEC - Colin L. Powell Learning Center,Sierra Vista,Arizona,31.5324,-110.2558
Educational Opportunity Center,YUMA,Arizona,32.6993,-114.665249
Northland Preparatory Academy,Flagstaff,Arizona,35.1996,-111.6062
Liberty High School,GLOBE,Arizona,33.401231,-110.775802
Ombudsman - Charter East,PHOENIX,Arizona,33.479939,-111.996269
Ombudsman - Charter West,Phoenix,Arizona,33.638585,-112.122838
Ombudsman - Charter Metro,Glendale,Arizona,33.55126,-112.152221
Ombudsman - Charter Northeast,Tempe,Arizona,33.44295,-111.927461
Ombudsman - Charter Northwest,Peoria,Arizona,33.581325,-112.264203
Ombudsman - Charter East II,PHOENIX,Arizona,33.479926,-111.993746
Ombudsman - Charter Valencia,TUCSON,Arizona,32.136471,-111.002207
Ombudsman Online Academy,Glendale,Arizona,33.640435,-112.136717
AAEC - Paradise Valley,PHOENIX,Arizona,33.654305,-112.00138
International Commerce High School - Phoenix,PHOENIX,Arizona,33.513177,-112.06435
International Commerce High School - Tempe,TEMPE,Arizona,33.406869,-111.922185
Humanities and Sciences Academy Arizona,TEMPE,Arizona,33.40704,-111.922227
International Commerce High School MCG,Mesa,Arizona,33.381097,-111.839216
Accelerated Learning Center,PHOENIX,Arizona,33.5819,-111.9923
Genesis Academy,PHOENIX,Arizona,33.4654,-112.0661
Girls Leadership Academy of Arizona,Phoenix,Arizona,33.508237,-112.083686
Ha:san Preparatory & Leadership School,TUCSON,Arizona,32.222799,-110.951447
Kaizen Education Foundation dba El Dorado High School,CHANDLER,Arizona,33.350193,-111.860226
Glenview College Preparatory High School,GLENDALE,Arizona,33.524649,-112.153241
Learning Institute The,PHOENIX,Arizona,33.5153,-112.0569
Shonto Preparatory Technology High School,Shonto,Arizona,36.598492,-110.655179
Tucson Preparatory School,TUCSON,Arizona,32.271717,-110.971049
Ponderosa High School,Flagstaff,Arizona,35.2093,-111.604
Tse'yaato' High School,Page,Arizona,36.906558,-111.470867
CCASD Online Instruction,Flagstaff,Arizona,35.209386,-111.604025
NAVIT - Snowflake High School,Snowflake,Arizona,34.506962,-110.082748
NAVIT - Show Low High School,SHOW LOW,Arizona,34.261163,-110.049082
NAVIT - Blue Ridge High School,LAKESIDE,Arizona,34.149616,-109.966544
NAVIT - Round Valley High School,Eagar,Arizona,34.120618,-109.287906
NAVIT - Mogollon High School (Heber-Overgaard),Heber,Arizona,34.435623,-110.587504
NAVIT - NAVIT Courses,SHOW LOW,Arizona,34.264751,-110.028565
NAVIT - St. Johns High School,St Johns,Arizona,34.501976,-109.388748
NAVIT - Holbrook High School,HOLBROOK,Arizona,34.906373,-110.170141
NAVIT - Joseph City High School,Joseph City,Arizona,34.95903,-110.322041
NAVIT - Winslow High School,WINSLOW,Arizona,35.027822,-110.689
NAVIT - Alchesay High School,Whiteriver,Arizona,33.832438,-109.970594
NAVIT - Payson High School,PAYSON,Arizona,34.237249,-111.331509
NAVIT - Northland Pioneer College WMC,SHOW LOW,Arizona,34.243322,-110.053982
NAVIT - Northland Pioneer College PDC,HOLBROOK,Arizona,34.930334,-110.142208
NAVIT - Northland Pioneer College SPE,Springerville,Arizona,34.124765,-109.275323
NAVIT - Northland Pioneer College SCC,SNOWFLAKE,Arizona,34.487847,-110.081395
NAVIT - Gila Community College,PAYSON,Arizona,34.244285,-111.307258
NAVIT - Northland Pioneer College LCC,WINSLOW,Arizona,35.020782,-110.684119
NAVIT - Northland Pioneer College STJ,St. Johns,Arizona,34.505795,-109.369169
Pima Vocational High School,TUCSON,Arizona,32.162836,-110.970465
Academy of Tucson High School,TUCSON,Arizona,32.2059,-110.763712
Mountain Rose Academy,TUCSON,Arizona,32.324859,-111.043512
Canyon View Prep Academy,Prescott Valley,Arizona,34.5856,-112.307766
Tri-City College Prep,PRESCOTT,Arizona,34.635739,-112.40616
Benson High School,BENSON,Arizona,31.965419,-110.29961
Benson Digital Learning Center,BENSON,Arizona,31.965419,-110.29961
Tech Campus,PHOENIX,Arizona,33.491648,-112.117636
Career Success Schools - STEM Academy 7-12,PHOENIX,Arizona,33.639017,-112.031657
Robert L. Duffy High School,PHOENIX,Arizona,33.447868,-112.027037
Horizon Honors Secondary School,PHOENIX,Arizona,33.2986,-111.9789
James Madison Preparatory School,TEMPE,Arizona,33.3698,-111.9106
Metropolitan Arts Institute,Phoenix,Arizona,33.4666,-112.083
Paradise Honors High School,SURPRISE,Arizona,33.599874,-112.434419
Skyline Prep High School,Phoenix,Arizona,33.379666,-111.997217
Sequoia Secondary School,MESA,Arizona,33.3876,-111.8149
Sequoia Village High School,SHOW LOW,Arizona,34.28394,-110.121698
Telesis Preparatory Academy,Lake Havasu City,Arizona,34.491,-114.3173
Southern Arizona Community Academy,TUCSON,Arizona,32.251762,-110.934988
SACA Online,TUCSON,Arizona,32.251762,-110.934988
Eastpointe High School,TUCSON,Arizona,32.2215,-110.8111
PACE Preparatory Academy,Prescott Valley,Arizona,34.57999,-112.348932
Valley Preparatory Academy,Tempe,Arizona,33.394063,-111.893133
Student Choice High School,TEMPE,Arizona,33.4493,-111.9251
Student Choice High School,Peoria,Arizona,33.683053,-112.235524
Career and College Prep,Phoenix,Arizona,33.527797,-112.13398
Academy with Community Partners,MESA,Arizona,33.4235,-111.7931
Deer Valley Academy,GLENDALE,Arizona,33.6532,-112.1697
Mohave Accelerated Learning Center,BULLHEAD CITY,Arizona,35.101183,-114.625291
Premier Charter High School,PHOENIX,Arizona,33.496048,-112.222435
Kingman High School,KINGMAN,Arizona,35.244,-114.0104
Lee Williams High School,KINGMAN,Arizona,35.1919,-114.0598
Kingman Online Learning Academy (KOLA) High School,KINGMAN,Arizona,35.214542,-114.015743
Arizona Preparatory Academy,Phoenix,Arizona,33.495297,-112.273302
Thrivepoint High School at Union Hills,GLENDALE,Arizona,33.654054,-112.136054
ThrivePoint High School at Metro,PHOENIX,Arizona,33.575218,-112.125915
ThrivePoint High School at Grovers,GLENDALE,Arizona,33.648551,-112.162028
ThrivePoint High School at Surprise,SURPRISE,Arizona,33.625804,-112.414901
ThrivePoint High School at Buckeye,Buckeye,Arizona,33.389568,-112.589774
ThrivePoint Online High School,GLENDALE,Arizona,33.648551,-112.162028
ThrivePoint High School at Avondale,Avondale,Arizona,33.44862,-112.335868
Yavapai County High School,Prescott Valley,Arizona,34.634236,-112.33499
Aspire  High School,PRESCOTT,Arizona,34.62823,-112.410912
CVIT - Miami High School,Miami,Arizona,33.410774,-110.833222
CVIT - Hayden High School,Winkelman,Arizona,32.993072,-110.771434
CVIT - Superior High School,SUPERIOR,Arizona,33.27869,-111.111254
CVIT - San Carlos High School,PERIDOT,Arizona,33.298194,-110.473998
CVIT - Globe High School,GLOBE,Arizona,33.393803,-110.781309
CVIT - Central Campus EAC Gila Pueblo,SUPERIOR,Arizona,33.364953,-110.767613
CVIT - Ray High School,Kearny,Arizona,33.06486,-110.912203
CVIT - Central Campus CAC Aravaipa,WINKELMAN,Arizona,32.849579,-110.70317
Pinnacle Charter High School-Tempe East,TEMPE,Arizona,33.364424,-111.913534
Pinnacle Online - WMCB,TEMPE,Arizona,33.364424,-111.913534
Desert Rose Academy Charter School,TUCSON,Arizona,32.2657,-110.9763
North Pointe Preparatory,PHOENIX,Arizona,33.578947,-112.151106
Compass High School,TUCSON,Arizona,32.2056,-110.8161
Crown Point High School,Glendale,Arizona,33.543439,-112.185882
VACTE - Mingus Union High School,COTTONWOOD,Arizona,34.7163,-112.0051
VACTE - Camp Verde Unified School District,CAMP VERDE,Arizona,34.588988,-111.856893
VACTE - Sedona-Oak Creek Joint Unified School District,SEDONA,Arizona,34.84663,-111.831097
VACTE - Valley Academy for Career and Technology Education,COTTONWOOD,Arizona,34.720755,-111.989567
VACTE - Cottonwood-Oak Creek Unified School District,COTTONWOOD,Arizona,34.740129,-112.026608
VACTE - Clarkdale Jerome School District,COTTONWOOD,Arizona,34.767775,-112.066434
VACTE - Yavapai College Sedona Center,SEDONA,Arizona,34.85049,-111.830321
CTD - Willcox High School,WILLCOX,Arizona,32.256228,-109.842064
CTD - Valley Union High School,ELFRIDA,Arizona,31.685904,-109.681695
CTD - St. David High School,SAINT DAVID,Arizona,31.906143,-110.21944
CTD - San Simon High School,San Simon,Arizona,32.266465,-109.223201
CTD - Tombstone High School,Tombstone,Arizona,31.727668,-110.069974
CTD - Benson High School,BENSON,Arizona,31.965419,-110.29961
CTD - Bowie High School,Bowie,Arizona,32.325282,-109.48983
CTD - Douglas High School,DOUGLAS,Arizona,31.350296,-109.538416
CTD - Cochise Technology School,WILLCOX,Arizona,32.146539,-109.637014
CTD - Bisbee High School,Bisbee,Arizona,31.414811,-109.88829
CTD - Buena High School,SIERRA VISTA,Arizona,31.570175,-110.23789
CTD - Cochise College,SIERRA VISTA,Arizona,31.564577,-110.246914
CTD - Patagonia High School,PATAGONIA,Arizona,31.54629,-110.746147
CAVIAT - Grand Canyon High School,GRAND CANYON,Arizona,36.052395,-112.137976
CAVIAT - Page High School,Page,Arizona,36.911924,-111.456617
CAVIAT - Fredonia High School,Fredonia,Arizona,36.951899,-112.521088
CAVIAT - Williams High School,WILLIAMS,Arizona,35.245296,-112.192687
CAVIAT - Coconino High School,FLAGSTAFF,Arizona,35.21601,-111.623479
CAVIAT - Flagstaff High School,FLAGSTAFF,Arizona,35.204428,-111.651657
CAVIAT - CCC Central Campus,FLAGSTAFF,Arizona,35.171143,-111.645491
CAVIAT - Page Central Campus,Page,Arizona,36.92189,-111.459436
CAVIAT-Williams Central Program,WILLIAMS,Arizona,35.24358,-112.191977
CAVIAT - Flagstaff Central Campus,FLAGSTAFF,Arizona,35.195767,-111.603313
CAVIAT - Flagstaff Arts and Leadership Academy,FLAGSTAFF,Arizona,35.238075,-111.668772
CAVIAT - Fredonia Central Campus,Fredonia,Arizona,36.95195,-112.52126
CAVIT - Central Arizona Valley Institute of Technology,COOLIDGE,Arizona,32.972565,-111.548721
CAVIT - Santa Cruz Valley Union High School,Eloy,Arizona,32.75926,-111.555596
CAVIT - Maricopa Unified,MARICOPA,Arizona,33.053827,-112.052503
CAVIT - Florence Unified,Florence,Arizona,33.022544,-111.388455
CAVIT - Coolidge High School,Coolidge,Arizona,32.981261,-111.528785
CAVIT - Casa Grande Union High School,CASA GRANDE,Arizona,32.935932,-111.736988
CAVIT - San Tan Foothills High School,QUEEN CREEK,Arizona,33.139065,-111.580257
CAVIT - Poston Butte High School,QUEEN CREEK,Arizona,33.173213,-111.54423
CAVIT - Vista Grande,CASA GRANDE,Arizona,32.892858,-111.712709
CAVIT - Desert Sunrise High School,MARICOPA,Arizona,33.026731,-111.948147
GIFT - Gila Institute for Technology,THATCHER,Arizona,32.83528,-109.766993
GIFT - Safford High School,SAFFORD,Arizona,32.828803,-109.726496
GIFT - Pima High School,PIMA,Arizona,32.893026,-109.826846
GIFT - Ft. Thomas High School,Fort Thomas,Arizona,33.03641,-109.96205
GIFT - Thatcher High School,Thatcher,Arizona,32.843403,-109.753931
GIFT - Duncan High School,Duncan,Arizona,32.724252,-109.109818
GIFT - Mt. Graham High School,Safford,Arizona,32.803152,-109.71104
GIFT-Mt. Turnbull Academy,BYLAS,Arizona,33.121509,-110.109599
GIFT-Morenci High School,MORENCI,Arizona,33.040195,-109.32031
Estrella High School,AVONDALE,Arizona,33.440353,-112.350082
Peoria Accelerated High School,PEORIA,Arizona,33.5798,-112.25
Sun Valley High School,MESA,Arizona,33.395,-111.7704
West Phoenix High School,PHOENIX,Arizona,33.47938,-112.141881
Apache Trail High School,Apache Junction,Arizona,33.4145,-111.5562
Intelli-School,CHANDLER,Arizona,33.333011,-111.840991
SC Jensen Online,PHOENIX,Arizona,33.553719,-112.107124
Intelli-School - Metro Center,PHOENIX,Arizona,33.5808,-112.132
Intelli-School Glendale,GLENDALE,Arizona,33.637785,-112.168397
PAS Charter Online,PHOENIX,Arizona,33.553719,-112.107124
Pima Partnership School The,TUCSON,Arizona,32.2393,-110.9709
Pima Prevention Partnership-Tucson,Tucson,Arizona,32.233271,-110.909141
Desert View Middle & High School,YUMA,Arizona,32.685742,-114.664339
Desert View Online School,YUMA,Arizona,32.68575,-114.664316
Toltecali High School,TUCSON,Arizona,32.163,-110.9725
Desert Hills High School,GILBERT,Arizona,33.323,-111.7547
Crestview College Preparatory High School,PHOENIX,Arizona,33.626948,-112.026168
Kaizen Education Foundation dba Summit High School,PHOENIX,Arizona,33.4662,-112.0637
Kaizen Education Foundation dba Quest High School,PHOENIX,Arizona,33.37353,-112.071697
Skyview High School,BUCKEYE,Arizona,33.407649,-112.592198
Kaizen Education Foundation dba Maya High School,PHOENIX,Arizona,33.539862,-112.137905
Midtown High School,PHOENIX,Arizona,33.464836,-112.217136
Precision Academy,PHOENIX,Arizona,33.464836,-112.217136
Leading Edge Academy Gilbert Early College,GILBERT,Arizona,33.319689,-111.805396
Cornerstone Charter School,PHOENIX,Arizona,33.5411,-112.1118
City High School,TUCSON,Arizona,32.223311,-110.97056
